time,CPU,memory,cpu_temp,output
2023-07-13 15:31:56.032044,7.0,70.8,29.5,0
2023-07-13 15:31:58.115690,18.3,70.7,29.5,0
2023-07-13 15:32:00.229963,7.7,70.9,29.5,0
2023-07-13 15:32:02.349026,5.4,70.9,29.5,0
2023-07-13 15:32:04.488050,1.5,70.9,29.5,0
2023-07-13 15:32:06.581687,6.6,70.8,29.5,0
2023-07-13 15:32:08.692377,3.9,70.8,29.4,0
2023-07-13 15:32:10.793090,2.7,70.8,29.4,0
2023-07-13 15:32:12.901584,3.8,70.8,29.4,0
2023-07-13 15:32:15.003076,11.7,70.9,29.4,0
2023-07-13 15:32:17.108813,8.5,70.9,29.4,0
2023-07-13 15:32:19.226012,2.7,70.9,29.4,0
2023-07-13 15:32:21.327036,1.2,70.8,29.4,0
2023-07-13 15:32:23.429106,5.9,70.8,29.4,0
2023-07-13 15:32:25.526333,3.4,70.8,29.4,0
2023-07-13 15:32:27.623184,3.5,70.8,29.4,0
2023-07-13 15:32:29.720734,3.9,70.8,29.4,0
2023-07-13 15:32:31.815586,1.6,70.8,29.4,0
2023-07-13 15:32:33.928997,7.4,70.9,29.4,0
2023-07-13 15:32:36.005998,16.0,71.3,29.4,0
2023-07-13 15:32:38.085005,0.8,71.4,29.4,0
2023-07-13 15:32:40.170111,5.1,71.4,29.4,0
2023-07-13 15:32:42.272090,14.4,71.2,29.4,0
2023-07-13 15:32:44.369004,5.4,70.9,29.4,0
2023-07-13 15:32:46.466936,13.3,71.3,29.4,0
2023-07-13 15:32:48.562046,10.9,70.9,29.4,0
2023-07-13 15:32:50.691933,6.2,71.1,29.4,0
2023-07-13 15:32:52.808989,12.7,71.0,29.4,0
2023-07-13 15:32:54.918001,6.5,71.0,29.4,0
2023-07-13 15:32:57.025946,17.2,71.4,29.4,0
2023-07-13 15:32:59.131671,8.8,71.1,29.4,0
2023-07-13 15:33:01.245289,19.2,71.2,29.4,0
2023-07-13 15:33:03.328030,23.3,71.1,29.4,0
2023-07-13 15:33:05.482993,10.5,71.1,29.4,0
2023-07-13 15:33:07.600693,19.9,71.5,29.4,0
2023-07-13 15:33:09.713006,12.4,71.2,29.4,0
2023-07-13 15:33:11.813603,7.8,71.2,29.4,0
2023-07-13 15:33:13.937501,10.4,71.3,29.4,0
2023-07-13 15:33:16.050358,3.9,71.3,29.4,0
2023-07-13 15:33:18.138070,8.1,71.4,29.4,0
2023-07-13 15:33:20.236550,18.1,71.3,29.4,0
2023-07-13 15:33:22.352774,6.9,71.4,29.4,0
2023-07-13 15:33:24.474661,18.1,71.7,29.4,0
2023-07-13 15:33:26.611967,6.9,71.4,29.4,0
2023-07-13 15:33:28.748074,6.2,71.5,29.4,0
2023-07-13 15:33:30.847091,20.6,71.5,29.4,0
2023-07-13 15:33:32.946769,8.4,71.7,29.4,0
2023-07-13 15:33:35.051936,42.0,71.9,29.4,0
2023-07-13 15:33:37.139738,14.8,72.0,29.4,0
2023-07-13 15:33:39.241034,10.9,71.7,29.4,0
2023-07-13 15:33:41.330063,4.3,71.8,29.4,0
2023-07-13 15:33:43.452512,16.0,71.7,29.4,0
2023-07-13 15:33:45.581058,4.6,71.8,29.4,0
2023-07-13 15:33:47.702714,75.6,73.1,29.4,0
2023-07-13 15:33:49.935877,100.0,74.5,29.4,0
2023-07-13 15:33:52.202483,100.0,74.4,29.4,0
2023-07-13 15:33:54.385644,100.0,75.0,29.4,0
2023-07-13 15:33:56.614682,100.0,75.3,29.4,0
2023-07-13 15:33:58.814797,100.0,75.6,29.4,0
2023-07-13 15:34:01.007932,100.0,75.9,29.4,0
2023-07-13 15:34:03.307780,100.0,75.4,29.4,0
2023-07-13 15:34:05.501912,100.0,75.9,29.4,0
2023-07-13 15:34:07.693214,100.0,76.4,29.4,0
2023-07-13 15:34:09.932889,100.0,76.2,29.4,0
2023-07-13 15:34:12.114055,100.0,76.4,29.4,0
2023-07-13 15:34:14.299210,100.0,76.6,29.4,0
2023-07-13 15:34:16.481375,95.7,75.8,29.4,0
2023-07-13 15:34:18.655560,100.0,76.1,29.4,0
2023-07-13 15:34:20.851686,100.0,76.2,29.4,0
2023-07-13 15:34:23.029862,100.0,75.8,29.4,0
2023-07-13 15:34:25.245932,100.0,76.2,29.4,0
2023-07-13 15:34:27.440065,99.6,73.9,29.4,0
2023-07-13 15:34:29.621233,86.6,72.8,29.4,0
2023-07-13 15:34:31.790429,92.5,73.0,29.4,0
2023-07-13 15:34:33.974587,94.7,73.0,29.3,0
2023-07-13 15:34:36.162736,74.2,73.2,29.3,0
2023-07-13 15:34:38.337916,68.2,73.3,29.4,0
2023-07-13 15:34:40.515094,74.8,73.6,29.4,0
2023-07-13 15:34:42.687284,85.5,73.6,29.4,0
2023-07-13 15:34:44.899368,76.7,73.3,29.4,0
2023-07-13 15:34:47.065578,66.5,73.5,29.4,0
2023-07-13 15:34:49.222804,63.1,73.5,29.4,0
2023-07-13 15:34:51.409957,99.2,73.6,29.4,0
2023-07-13 15:34:53.604087,83.6,73.0,29.4,0
2023-07-13 15:34:55.795227,92.0,72.8,29.4,0
2023-07-13 15:34:57.996339,75.4,72.9,29.4,0
2023-07-13 15:35:00.153569,87.6,72.8,29.4,0
2023-07-13 15:35:02.322767,91.2,72.9,29.4,0
2023-07-13 15:35:04.515901,91.1,73.0,29.4,0
2023-07-13 15:35:06.687095,84.8,72.9,29.4,0
2023-07-13 15:35:08.816875,24.9,72.7,29.4,0
2023-07-13 15:35:10.917808,7.3,72.8,29.4,0
2023-07-13 15:35:13.011918,25.2,73.0,29.4,0
2023-07-13 15:35:15.183869,21.0,73.4,29.4,0
2023-07-13 15:35:17.324920,19.1,73.3,29.4,0
2023-07-13 15:35:19.420886,21.8,73.2,29.4,0
2023-07-13 15:35:21.537881,6.9,73.3,29.4,0
2023-07-13 15:35:23.658371,13.5,73.1,29.4,0
2023-07-13 15:35:25.764939,29.1,72.9,29.4,0
2023-07-13 15:35:27.862096,8.2,73.0,29.4,0
2023-07-13 15:35:29.972068,6.2,73.1,29.4,0
2023-07-13 15:35:32.078113,7.3,73.2,29.4,0
2023-07-13 15:35:34.201201,5.8,73.0,29.4,0
2023-07-13 15:35:36.315641,34.4,73.3,29.4,0
2023-07-13 15:35:38.453061,5.1,73.1,29.4,0
2023-07-13 15:35:40.565016,14.2,73.2,29.4,0
2023-07-13 15:35:42.674654,19.3,73.4,29.4,0
2023-07-13 15:35:44.768097,9.7,73.1,29.4,0
2023-07-13 15:35:46.850573,16.8,73.1,29.4,0
2023-07-13 15:35:48.939505,20.5,73.0,29.4,0
2023-07-13 15:35:51.061087,9.7,72.9,29.4,0
2023-07-13 15:35:53.164084,4.6,72.9,29.4,0
2023-07-13 15:35:55.290418,28.2,73.3,29.4,0
2023-07-13 15:35:57.390230,7.3,73.1,29.4,0
2023-07-13 15:35:59.512677,35.5,73.0,29.4,0
2023-07-13 15:36:01.653064,4.7,73.2,29.4,0
2023-07-13 15:36:03.755069,4.7,73.1,29.4,0
2023-07-13 15:36:05.855046,21.9,73.0,29.4,0
2023-07-13 15:36:07.977085,5.0,73.2,29.4,0
2023-07-13 15:36:10.071900,14.2,73.3,29.4,0
2023-07-13 15:36:12.183020,29.2,73.1,29.4,0
2023-07-13 15:36:14.297989,2.0,73.2,29.4,0
2023-07-13 15:36:16.406996,8.6,73.1,29.4,0
2023-07-13 15:36:18.526650,19.2,73.1,29.4,0
2023-07-13 15:36:20.626628,19.1,73.3,29.4,0
2023-07-13 15:36:22.713934,30.0,73.1,29.4,0
2023-07-13 15:36:24.821241,40.4,73.1,29.4,0
2023-07-13 15:36:26.984039,14.0,72.4,29.4,0
2023-07-13 15:36:29.084012,2.0,72.4,29.4,0
2023-07-13 15:36:31.190068,27.0,72.6,29.4,0
2023-07-13 15:36:33.278085,4.3,72.4,29.4,0
2023-07-13 15:36:35.386239,26.5,72.5,29.4,0
2023-07-13 15:36:37.516097,7.8,72.6,29.4,0
2023-07-13 15:36:39.626038,8.0,72.5,29.4,0
2023-07-13 15:36:41.731806,29.0,72.8,29.4,0
2023-07-13 15:36:43.842529,3.9,72.6,29.4,0
2023-07-13 15:36:45.953558,24.5,72.6,29.4,0
2023-07-13 15:36:48.082012,8.1,72.7,29.4,0
2023-07-13 15:36:50.193846,7.7,72.7,29.4,0
2023-07-13 15:36:52.274054,28.2,72.9,29.4,0
2023-07-13 15:36:54.379819,20.9,73.1,29.4,0
2023-07-13 15:36:56.511842,56.6,74.8,29.4,0
2023-07-13 15:36:58.665580,52.1,75.7,29.4,0
2023-07-13 15:37:00.791705,30.5,76.2,29.4,0
2023-07-13 15:37:02.933389,7.7,74.0,29.4,0
2023-07-13 15:37:05.059668,18.0,74.0,29.4,0
2023-07-13 15:37:07.161015,16.7,74.1,29.4,0
2023-07-13 15:37:09.260960,18.8,73.4,29.4,0
2023-07-13 15:37:11.356059,2.3,73.3,29.4,0
2023-07-13 15:37:13.459075,6.5,73.3,29.4,0
2023-07-13 15:37:15.558090,27.3,73.2,29.4,0
2023-07-13 15:37:17.648056,5.7,73.2,29.4,0
2023-07-13 15:37:19.750532,31.9,73.2,29.4,0
2023-07-13 15:37:21.857973,5.1,73.1,29.4,0
2023-07-13 15:37:23.964057,7.0,73.1,29.4,0
2023-07-13 15:37:26.060996,46.6,73.3,29.4,0
2023-07-13 15:37:28.239963,39.3,73.3,29.4,0
2023-07-13 15:37:30.370781,28.0,73.2,29.4,0
2023-07-13 15:37:32.501767,15.2,73.3,29.4,0
2023-07-13 15:37:34.612023,10.0,73.2,29.4,0
2023-07-13 15:37:36.722023,30.5,73.4,29.4,0
2023-07-13 15:37:38.848125,33.0,73.3,29.4,0
2023-07-13 15:37:40.975538,36.2,73.4,29.4,0
2023-07-13 15:37:43.125782,20.7,73.6,29.4,0
2023-07-13 15:37:45.236817,10.9,73.3,29.4,0
2023-07-13 15:37:47.342000,3.9,73.3,29.4,0
2023-07-13 15:37:49.435135,14.3,73.1,29.4,0
2023-07-13 15:37:51.553013,27.7,72.9,29.4,0
2023-07-13 15:37:53.655073,9.3,72.6,29.4,0
2023-07-13 15:37:55.768792,38.3,72.9,29.4,0
2023-07-13 15:37:57.861022,7.4,72.5,29.4,0
2023-07-13 15:37:59.959020,12.3,72.7,29.4,0
2023-07-13 15:38:02.045130,4.7,72.7,29.4,0
2023-07-13 15:38:04.156868,8.2,72.7,29.4,0
2023-07-13 15:38:06.223673,17.9,72.8,29.4,0
2023-07-13 15:38:08.299083,25.3,72.7,29.4,0
2023-07-13 15:38:10.392767,17.4,72.7,29.4,0
2023-07-13 15:38:12.484926,10.5,72.7,29.4,0
2023-07-13 15:38:14.590846,1.9,72.7,29.4,0
2023-07-13 15:38:16.683028,17.7,72.9,29.4,0
2023-07-13 15:38:18.791799,9.2,72.8,29.4,0
2023-07-13 15:38:20.906922,11.9,73.0,29.4,0
2023-07-13 15:38:22.995985,13.8,73.3,29.5,0
2023-07-13 15:38:25.087076,7.3,73.3,29.5,0
2023-07-13 15:38:27.186104,23.6,73.5,29.4,0
2023-07-13 15:38:29.283583,9.0,73.4,29.4,0
2023-07-13 15:38:31.402891,5.8,73.5,29.5,0
2023-07-13 15:38:33.504005,36.5,73.6,29.5,0
2023-07-13 15:38:35.605931,36.4,73.6,29.5,0
2023-07-13 15:38:37.739830,16.0,73.3,29.5,0
2023-07-13 15:38:39.839463,21.9,73.4,29.5,0
2023-07-13 15:38:41.927982,1.6,73.4,29.5,0
2023-07-13 15:38:44.028020,5.4,73.4,29.5,0
2023-07-13 15:38:46.136021,10.7,73.4,29.5,0
2023-07-13 15:38:48.271942,18.7,73.8,29.4,0
2023-07-13 15:38:50.357912,25.0,74.8,29.4,0
2023-07-13 15:38:52.513363,33.5,73.5,29.5,0
2023-07-13 15:38:54.634926,20.0,73.6,29.5,0
2023-07-13 15:38:56.732988,8.9,73.5,29.4,0
2023-07-13 15:38:58.828916,3.5,73.5,29.4,0
2023-07-13 15:39:00.941079,17.2,73.5,29.5,0
2023-07-13 15:39:03.037834,14.1,73.4,29.5,0
2023-07-13 15:39:05.144098,6.5,73.3,29.4,0
2023-07-13 15:39:07.250887,5.0,73.3,29.4,0
2023-07-13 15:39:09.356938,3.9,73.2,29.4,0
2023-07-13 15:39:11.460107,3.1,73.2,29.4,0
2023-07-13 15:39:13.546186,13.2,73.4,29.4,0
2023-07-13 15:39:15.648049,5.8,73.3,29.4,0
2023-07-13 15:39:17.749027,23.3,73.2,29.4,0
2023-07-13 15:39:19.867078,1.6,73.3,29.4,0
2023-07-13 15:39:21.977937,10.7,73.3,29.5,0
2023-07-13 15:39:24.089890,13.8,73.3,29.5,0
2023-07-13 15:39:26.189546,23.5,73.4,29.4,0
2023-07-13 15:39:28.278142,12.4,73.3,29.4,0
2023-07-13 15:39:30.373850,13.9,73.3,29.4,0
2023-07-13 15:39:32.486124,3.1,73.3,29.4,0
2023-07-13 15:39:34.596633,6.2,73.6,29.4,0
2023-07-13 15:39:36.707635,12.0,73.5,29.4,0
2023-07-13 15:39:38.815063,11.3,73.5,29.4,0
2023-07-13 15:39:40.922901,11.7,73.5,29.4,0
2023-07-13 15:39:43.027933,18.7,73.5,29.4,0
2023-07-13 15:39:45.149738,26.8,73.4,29.4,0
2023-07-13 15:39:47.266668,3.1,73.5,29.4,0
2023-07-13 15:39:49.375001,0.8,73.5,29.4,0
2023-07-13 15:39:51.471095,14.7,73.5,29.4,0
2023-07-13 15:39:53.560017,17.4,73.3,29.4,0
2023-07-13 15:39:55.677122,14.8,73.6,29.4,0
2023-07-13 15:39:57.766752,3.5,73.5,29.4,0
2023-07-13 15:39:59.903095,20.3,73.4,29.4,0
2023-07-13 15:40:02.003628,8.6,73.5,29.4,0
2023-07-13 15:40:04.095994,3.9,73.5,29.4,0
2023-07-13 15:40:06.209264,26.5,73.5,29.4,0
2023-07-13 15:40:08.289960,6.6,73.6,29.4,0
2023-07-13 15:40:10.405077,31.9,73.6,29.4,0
2023-07-13 15:40:12.503522,9.0,73.6,29.4,0
2023-07-13 15:40:14.605147,4.6,73.6,29.4,0
2023-07-13 15:40:16.710937,35.0,73.8,29.4,0
2023-07-13 15:40:18.824120,8.4,73.8,29.4,0
2023-07-13 15:40:20.934830,24.2,73.8,29.4,0
2023-07-13 15:40:23.080809,4.2,73.8,29.4,0
2023-07-13 15:40:25.200711,4.7,73.8,29.4,0
2023-07-13 15:40:27.313591,29.6,74.0,29.4,0
2023-07-13 15:40:29.396001,7.6,73.8,29.4,0
2023-07-13 15:40:31.508767,32.1,73.8,29.4,0
2023-07-13 15:40:33.598676,4.2,73.8,29.4,0
2023-07-13 15:40:35.705143,16.1,73.9,29.4,0
2023-07-13 15:40:37.852013,24.5,73.8,29.4,0
2023-07-13 15:40:39.952109,7.4,73.8,29.4,0
2023-07-13 15:40:42.040479,28.1,73.7,29.4,0
2023-07-13 15:40:44.143368,3.1,73.8,29.4,0
2023-07-13 15:40:46.250692,14.0,73.7,29.4,0
2023-07-13 15:40:48.399025,20.0,73.8,29.4,0
2023-07-13 15:40:50.508739,11.5,73.7,29.4,0
2023-07-13 15:40:52.614105,3.5,73.7,29.4,0
2023-07-13 15:40:54.720088,4.6,73.9,29.4,0
2023-07-13 15:40:56.845063,6.6,73.8,29.4,0
2023-07-13 15:40:58.949621,9.5,73.8,29.4,0
2023-07-13 15:41:01.091856,14.6,73.8,29.4,0
2023-07-13 15:41:03.207960,1.9,73.8,29.4,0
2023-07-13 15:41:05.313681,4.7,73.8,29.4,0
2023-07-13 15:41:07.404268,13.4,73.9,29.4,0
2023-07-13 15:41:09.511933,5.8,73.9,29.4,0
2023-07-13 15:41:11.620703,8.8,73.8,29.4,0
2023-07-13 15:41:13.733648,11.7,73.8,29.4,0
2023-07-13 15:41:15.851097,7.4,73.9,29.4,0
2023-07-13 15:41:17.959907,11.8,73.9,29.4,0
2023-07-13 15:41:20.066086,4.7,73.9,29.4,0
2023-07-13 15:41:22.170001,7.4,73.9,29.4,0
2023-07-13 15:41:24.295613,16.0,74.1,29.3,0
2023-07-13 15:41:26.401233,25.7,73.2,29.3,0
2023-07-13 15:41:28.514085,5.1,73.2,29.3,0
2023-07-13 15:41:30.630662,3.9,73.3,29.3,0
2023-07-13 15:41:32.730077,6.2,73.3,29.3,0
2023-07-13 15:41:34.837043,18.7,73.3,29.3,0
2023-07-13 15:41:36.949074,23.3,73.6,29.3,0
2023-07-13 15:41:39.036134,17.3,73.3,29.3,0
2023-07-13 15:41:41.153725,0.8,73.4,29.3,0
2023-07-13 15:41:43.244992,11.3,73.4,29.3,0
2023-07-13 15:41:45.349057,30.5,73.5,29.3,0
2023-07-13 15:41:47.452689,6.9,73.6,29.3,0
2023-07-13 15:41:49.557666,21.8,73.5,29.3,0
2023-07-13 15:41:51.673893,19.9,73.7,29.3,0
2023-07-13 15:41:53.852448,100.0,74.4,29.3,0
2023-07-13 15:41:56.048572,97.4,74.4,29.3,0
2023-07-13 15:41:58.237718,98.5,74.7,29.3,0
2023-07-13 15:42:00.389961,100.0,74.9,29.3,0
2023-07-13 15:42:02.582168,97.3,74.8,29.3,0
2023-07-13 15:42:04.739398,79.0,74.7,29.3,0
2023-07-13 15:42:06.894061,23.9,74.3,29.3,0
2023-07-13 15:42:09.044001,3.8,74.4,29.3,0
2023-07-13 15:42:11.150716,4.2,74.4,29.3,0
2023-07-13 15:42:13.261666,21.1,74.5,29.3,0
2023-07-13 15:42:15.350073,19.5,74.5,29.3,0
2023-07-13 15:42:17.461954,3.8,74.5,29.3,0
2023-07-13 15:42:19.579796,0.8,74.3,29.3,0
2023-07-13 15:42:21.703648,20.0,74.6,29.3,0
2023-07-13 15:42:23.829933,8.8,74.6,29.3,0
2023-07-13 15:42:25.957791,7.6,74.5,29.3,0
2023-07-13 15:42:28.066117,5.9,74.5,29.3,0
2023-07-13 15:42:30.173947,14.6,74.7,29.3,0
2023-07-13 15:42:32.286106,21.4,74.4,29.3,0
2023-07-13 15:42:34.393060,6.5,74.4,29.3,0
2023-07-13 15:42:36.509978,15.3,74.4,29.3,0
2023-07-13 15:42:38.622128,6.2,74.5,29.3,0
2023-07-13 15:42:40.719479,3.5,74.5,29.3,0
2023-07-13 15:42:42.856071,16.3,74.7,29.3,0
2023-07-13 15:42:44.945491,16.9,74.6,29.3,0
2023-07-13 15:42:47.123639,39.0,76.5,29.3,0
2023-07-13 15:42:49.219068,6.2,76.4,29.3,0
2023-07-13 15:42:51.324850,8.6,76.4,29.3,0
2023-07-13 15:42:53.424733,10.2,76.1,29.3,0
2023-07-13 15:42:55.541722,14.4,75.6,29.3,0
2023-07-13 15:42:57.713924,44.4,75.6,29.3,0
2023-07-13 15:42:59.826866,30.4,75.8,29.3,0
2023-07-13 15:43:02.017388,7.8,74.7,29.3,0
2023-07-13 15:43:04.137056,1.5,74.7,29.3,0
2023-07-13 15:43:06.251915,4.6,74.7,29.3,0
2023-07-13 15:43:08.369049,11.0,74.2,29.3,0
2023-07-13 15:43:10.483829,8.9,74.1,29.2,0
2023-07-13 15:43:12.585959,4.2,74.1,29.2,0
2023-07-13 15:43:14.705620,21.4,74.4,29.3,0
2023-07-13 15:43:16.801298,17.5,74.1,29.3,0
2023-07-13 15:43:18.896915,5.8,74.2,29.3,0
2023-07-13 15:43:21.015218,5.1,74.1,29.3,0
2023-07-13 15:43:23.125245,3.1,74.1,29.3,0
2023-07-13 15:43:25.244204,14.1,74.3,29.3,0
2023-07-13 15:43:27.356510,18.4,74.4,29.3,0
2023-07-13 15:43:29.463126,19.5,74.4,29.3,0
2023-07-13 15:43:31.550743,2.7,74.1,29.3,0
2023-07-13 15:43:33.665405,8.6,74.2,29.3,0
2023-07-13 15:43:35.760954,26.6,74.5,29.3,0
2023-07-13 15:43:37.860674,8.8,74.3,29.3,0
2023-07-13 15:43:39.962320,17.8,74.3,29.3,0
2023-07-13 15:43:42.068682,14.9,74.7,29.3,0
2023-07-13 15:43:44.153348,7.3,74.4,29.3,0
2023-07-13 15:43:46.274204,5.4,74.2,29.3,0
2023-07-13 15:43:48.384981,25.6,74.2,29.3,0
2023-07-13 15:43:50.481422,3.1,74.5,29.3,0
2023-07-13 15:43:52.599553,41.9,74.4,29.3,0
2023-07-13 15:43:54.707798,12.4,74.4,29.3,0
2023-07-13 15:43:56.813516,1.9,74.5,29.3,0
2023-07-13 15:43:58.909871,30.7,74.5,29.3,0
2023-07-13 15:44:01.016526,5.8,74.4,29.3,0
2023-07-13 15:44:03.136204,42.4,74.5,29.3,0
2023-07-13 15:44:05.256672,17.3,74.4,29.3,0
2023-07-13 15:44:07.390935,12.7,74.4,29.3,0
2023-07-13 15:44:09.494117,12.1,74.7,29.3,0
2023-07-13 15:44:11.596186,22.7,74.4,29.3,0
2023-07-13 15:44:13.707373,15.2,74.4,29.3,0
2023-07-13 15:44:15.834067,18.8,74.5,29.3,0
2023-07-13 15:44:17.922612,3.5,74.3,29.3,0
2023-07-13 15:44:20.026326,10.1,74.2,29.3,0
2023-07-13 15:44:22.143434,18.8,74.4,29.3,0
2023-07-13 15:44:24.237752,17.5,74.3,29.3,0
2023-07-13 15:44:26.347645,28.0,74.5,29.4,0
2023-07-13 15:44:28.445620,8.5,74.5,29.4,0
2023-07-13 15:44:30.553426,10.8,74.4,29.4,0
2023-07-13 15:44:32.655423,29.6,74.5,29.4,0
2023-07-13 15:44:34.757838,14.0,74.5,29.4,0
2023-07-13 15:44:36.869667,18.8,74.6,29.4,0
2023-07-13 15:44:38.984061,0.4,74.6,29.3,0
2023-07-13 15:44:41.088807,5.1,74.6,29.3,0
2023-07-13 15:44:43.182224,29.1,74.7,29.3,0
2023-07-13 15:44:45.275530,18.1,74.6,29.3,0
2023-07-13 15:44:47.394220,23.0,74.7,29.4,0
2023-07-13 15:44:49.517192,11.1,74.7,29.4,0
2023-07-13 15:44:51.636457,7.0,74.6,29.3,0
2023-07-13 15:44:53.712880,14.5,75.0,29.3,0
2023-07-13 15:44:55.828135,5.4,74.7,29.3,0
2023-07-13 15:44:57.929612,23.3,74.8,29.3,0
2023-07-13 15:45:00.037330,7.8,74.8,29.3,0
2023-07-13 15:45:02.135802,7.8,74.7,29.3,0
2023-07-13 15:45:04.242732,14.8,75.0,29.3,0
2023-07-13 15:45:06.333278,6.6,74.8,29.3,0
2023-07-13 15:45:08.448266,34.2,74.9,29.3,0
2023-07-13 15:45:10.567556,17.1,74.7,29.3,0
2023-07-13 15:45:12.673132,10.5,74.8,29.3,0
2023-07-13 15:45:14.769859,3.1,74.8,29.3,0
2023-07-13 15:45:16.906294,9.6,74.9,29.3,0
2023-07-13 15:45:19.011108,16.4,74.8,29.3,0
2023-07-13 15:45:21.112539,23.4,74.8,29.3,0
2023-07-13 15:45:23.220372,8.1,74.9,29.3,0
2023-07-13 15:45:25.322004,0.8,74.9,29.3,0
2023-07-13 15:45:27.419690,30.9,74.9,29.3,0
2023-07-13 15:45:29.515188,16.5,72.0,29.3,0
2023-07-13 15:45:31.632528,7.7,72.1,29.3,0
2023-07-13 15:45:33.749262,6.2,72.1,29.3,0
2023-07-13 15:45:35.862929,8.1,72.1,29.3,0
2023-07-13 15:45:37.976683,27.6,72.1,29.3,0
2023-07-13 15:45:40.093395,13.6,72.0,29.3,0
2023-07-13 15:45:42.182220,3.1,72.0,29.3,0
2023-07-13 15:45:44.310665,17.2,72.1,29.3,0
2023-07-13 15:45:46.417089,19.9,72.1,29.3,0
2023-07-13 15:45:48.519192,27.3,72.1,29.3,0
2023-07-13 15:45:50.619470,3.5,72.1,29.3,0
2023-07-13 15:45:52.729118,9.3,72.1,29.3,0
2023-07-13 15:45:54.812842,30.0,72.0,29.3,0
2023-07-13 15:45:56.942065,6.6,72.0,29.3,0
2023-07-13 15:45:59.042594,18.5,72.4,29.3,0
2023-07-13 15:46:01.121054,23.3,72.0,29.3,0
2023-07-13 15:46:03.219243,2.7,72.1,29.3,0
2023-07-13 15:46:05.327030,12.7,72.1,29.3,0
2023-07-13 15:46:07.433580,27.7,72.4,29.3,0
2023-07-13 15:46:09.521923,6.6,72.0,29.3,0
2023-07-13 15:46:11.656642,24.2,72.2,29.3,0
2023-07-13 15:46:13.762444,21.9,72.2,29.3,0
2023-07-13 15:46:15.893974,16.3,72.1,29.3,0
2023-07-13 15:46:18.021636,33.1,72.1,29.3,0
2023-07-13 15:46:20.165331,23.4,72.6,29.3,0
2023-07-13 15:46:22.266074,5.1,72.3,29.3,0
2023-07-13 15:46:24.379617,17.3,72.2,29.3,0
2023-07-13 15:46:26.498354,11.3,72.1,29.3,0
2023-07-13 15:46:28.577953,5.1,71.4,29.3,0
2023-07-13 15:46:30.689429,10.9,71.5,29.3,0
2023-07-13 15:46:32.783408,12.1,71.5,29.3,0
2023-07-13 15:46:34.888459,21.0,71.5,29.3,0
2023-07-13 15:46:36.998468,25.3,71.5,29.3,0
2023-07-13 15:46:39.098196,2.0,71.4,29.3,0
2023-07-13 15:46:41.200834,6.6,71.5,29.3,0
2023-07-13 15:46:43.316043,32.3,71.8,29.3,0
2023-07-13 15:46:45.416091,8.8,71.6,29.3,0
2023-07-13 15:46:47.536469,23.0,71.5,29.3,0
2023-07-13 15:46:49.642826,8.1,71.7,29.3,0
2023-07-13 15:46:51.774946,10.4,71.6,29.3,0
2023-07-13 15:46:53.886959,35.1,71.7,29.3,0
2023-07-13 15:46:56.022108,45.7,71.7,29.3,0
2023-07-13 15:46:58.143633,10.3,71.9,29.3,0
2023-07-13 15:47:00.251341,22.5,71.8,29.3,0
2023-07-13 15:47:02.382700,11.9,71.7,29.3,0
2023-07-13 15:47:04.470546,14.0,71.8,29.3,0
2023-07-13 15:47:06.576562,27.7,71.9,29.3,0
2023-07-13 15:47:08.671036,15.1,71.5,29.3,0
2023-07-13 15:47:10.764508,17.9,71.5,29.3,0
2023-07-13 15:47:12.857768,20.7,71.6,29.3,0
2023-07-13 15:47:14.941514,12.5,71.6,29.3,0
2023-07-13 15:47:17.043586,7.7,71.8,29.3,0
2023-07-13 15:47:19.167468,62.5,72.1,29.3,0
2023-07-13 15:47:21.317713,26.2,75.0,29.3,0
2023-07-13 15:47:23.429851,42.0,75.1,29.3,0
2023-07-13 15:47:25.535504,8.9,74.7,29.3,0
2023-07-13 15:47:27.655563,32.6,74.0,29.3,0
2023-07-13 15:47:29.759414,33.0,74.0,29.3,0
2023-07-13 15:47:31.893891,14.7,73.4,29.3,0
2023-07-13 15:47:34.031215,42.2,74.4,29.3,0
2023-07-13 15:47:36.129212,28.9,74.2,29.3,0
2023-07-13 15:47:38.234142,21.7,74.2,29.3,0
2023-07-13 15:47:40.367472,7.3,74.1,29.3,0
2023-07-13 15:47:42.446142,12.4,74.0,29.3,0
2023-07-13 15:47:44.534764,14.6,74.3,29.3,0
2023-07-13 15:47:46.658209,10.7,74.1,29.3,0
2023-07-13 15:47:48.761767,13.5,74.1,29.3,0
2023-07-13 15:47:50.871447,31.9,74.3,29.3,0
2023-07-13 15:47:52.963213,25.3,74.0,29.3,0
2023-07-13 15:47:55.085450,10.2,74.0,29.3,0
2023-07-13 15:47:57.203507,6.2,74.3,29.3,0
2023-07-13 15:47:59.317797,23.3,74.7,29.3,0
2023-07-13 15:48:01.444024,21.5,73.8,29.3,0
2023-07-13 15:48:03.563128,7.4,73.8,29.3,0
2023-07-13 15:48:05.671045,30.4,74.0,29.3,0
2023-07-13 15:48:07.803654,10.0,74.2,29.3,0
2023-07-13 15:48:09.912286,13.2,73.9,29.3,0
2023-07-13 15:48:11.995655,9.7,73.9,29.3,0
2023-07-13 15:48:14.115592,22.4,74.2,29.2,0
2023-07-13 15:48:16.234468,21.5,74.0,29.2,0
2023-07-13 15:48:18.358625,18.0,73.9,29.2,0
2023-07-13 15:48:20.484726,17.2,73.9,29.2,0
